seed,window_index,group,start,true_class,predicted_class,rank,channel,topic,subsystem,abs_shap
0,17918,869,1856.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.41819979652792016
0,17918,869,1856.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.40179385154053965
0,17918,869,1856.0,External Position,External Position,5,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3547635380759936
0,17918,869,1856.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.24442425789649683
0,17918,869,1856.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2427327755123484
0,17918,869,1856.0,External Position,External Position,8,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,0.21714600489002459
0,17918,869,1856.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.2036425544230068
0,17918,869,1856.0,External Position,External Position,10,vehicle_local_position.x,vehicle_local_position,Global Position,0.15563156068367637
0,17919,869,1864.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.0050477914542753
0,17919,869,1864.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.0433876184021866
0,17919,869,1864.0,External Position,External Position,3,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.4611909264760003
0,17919,869,1864.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.3762369987309094
0,17919,869,1864.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.2713322722526073
0,17919,869,1864.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.21737844908400966
0,17919,869,1864.0,External Position,External Position,7,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.2088751557328539
0,17919,869,1864.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.20871889282117168
0,17919,869,1864.0,External Position,External Position,9,vehicle_local_position.x,vehicle_local_position,Global Position,0.1714103922190001
0,17919,869,1864.0,External Position,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.13954426505634243
0,17920,869,1872.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,2.001772536891811
0,17920,869,1872.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.050164584618728
0,17920,869,1872.0,External Position,External Position,3,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.4774966211488692
0,17920,869,1872.0,External Position,External Position,4,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.44952470345335765
0,17920,869,1872.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.27418305141595994
0,17920,869,1872.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.22139129766908616
0,17920,869,1872.0,External Position,External Position,7,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.2136170484077311
0,17920,869,1872.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2103272495163893
0,17920,869,1872.0,External Position,External Position,9,vehicle_local_position.x,vehicle_local_position,Global Position,0.17022240918969994
0,17920,869,1872.0,External Position,External Position,10,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.1410902807883053
0,17921,869,1880.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.212051511729949
0,17921,869,1880.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.7705173861984375
0,17921,869,1880.0,External Position,External Position,3,estimator_status.pos_test_ratio,estimator_status,Global Position,0.5759644008960125
0,17921,869,1880.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.48692117907499927
0,17921,869,1880.0,External Position,External Position,5,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.4332553222868031
0,17921,869,1880.0,External Position,External Position,6,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.3715588263821979
0,17921,869,1880.0,External Position,External Position,7,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2435947137192874
0,17921,869,1880.0,External Position,External Position,8,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.20511605667817623
0,17921,869,1880.0,External Position,External Position,9,battery_status.discharged_mah,battery_status,Mechanical/Electrical,0.17890046164530377
0,17921,869,1880.0,External Position,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.17248729458921194
0,17922,869,1888.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.6957286108026217
0,17922,869,1888.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.0671866908274883
0,17922,869,1888.0,External Position,External Position,3,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.5055655854810054
0,17922,869,1888.0,External Position,External Position,4,estimator_status.pos_test_ratio,estimator_status,Global Position,0.4520787754962985
0,17922,869,1888.0,External Position,External Position,5,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.3309629430617389
0,17922,869,1888.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.24993444071871418
0,17922,869,1888.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.21964504421208858
0,17922,869,1888.0,External Position,External Position,8,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.21240032313934834
0,17922,869,1888.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.15643539108995824
0,17922,869,1888.0,External Position,External Position,10,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,0.14387349589817366
0,17923,869,1896.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.6640976780610883
0,17923,869,1896.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.1105026917624021
0,17923,869,1896.0,External Position,External Position,3,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.4906410046713322
0,17923,869,1896.0,External Position,External Position,4,estimator_status.pos_test_ratio,estimator_status,Global Position,0.45002336482254035
0,17923,869,1896.0,External Position,External Position,5,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.3123936384294184
0,17923,869,1896.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.24764318524827977
0,17923,869,1896.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.21228239662157405
0,17923,869,1896.0,External Position,External Position,8,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.20331108122965902
0,17923,869,1896.0,External Position,External Position,9,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.17233036786111458
0,17923,869,1896.0,External Position,External Position,10,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.1550853890822212
0,17924,869,1904.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.6029461185150862
0,17924,869,1904.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,1.042833297924357
0,17924,869,1904.0,External Position,External Position,3,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.47467670603562795
0,17924,869,1904.0,External Position,External Position,4,estimator_status.pos_test_ratio,estimator_status,Global Position,0.45692474220293955
0,17924,869,1904.0,External Position,External Position,5,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.3069310231430923
0,17924,869,1904.0,External Position,External Position,6,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.2401529041924845
0,17924,869,1904.0,External Position,External Position,7,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.21993548715487843
0,17924,869,1904.0,External Position,External Position,8,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.19130777426360046
0,17924,869,1904.0,External Position,External Position,9,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,0.1895901469301703
0,17924,869,1904.0,External Position,External Position,10,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,0.15904810762151772
0,17925,869,1912.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.6517071478880128
0,17925,869,1912.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.8105610833246403
0,17925,869,1912.0,External Position,External Position,3,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.45788797397589964
0,17925,869,1912.0,External Position,External Position,4,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.4295125772269033
0,17925,869,1912.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.41632930546407604
0,17925,869,1912.0,External Position,External Position,6,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.3240251836462743
0,17925,869,1912.0,External Position,External Position,7,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.2394615891607394
0,17925,869,1912.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.2345297696899431
0,17925,869,1912.0,External Position,External Position,9,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.168498557008815
0,17925,869,1912.0,External Position,External Position,10,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.16477517749141166
0,17926,869,1920.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.6372333444424183
0,17926,869,1920.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.8186345925800891
0,17926,869,1920.0,External Position,External Position,3,manual_control_setpoint.z,manual_control_setpoint,Altitude,0.4626883441172743
0,17926,869,1920.0,External Position,External Position,4,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.45814184041087797
0,17926,869,1920.0,External Position,External Position,5,estimator_status.pos_test_ratio,estimator_status,Global Position,0.4013889926115654
0,17926,869,1920.0,External Position,External Position,6,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,0.3100425420793299
0,17926,869,1920.0,External Position,External Position,7,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.25172550154951695
0,17926,869,1920.0,External Position,External Position,8,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,0.23025981639202836
0,17926,869,1920.0,External Position,External Position,9,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,0.17190001872741478
0,17926,869,1920.0,External Position,External Position,10,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,0.15770445220478538
0,17927,869,1928.0,External Position,External Position,1,vehicle_local_position.eph,vehicle_local_position,Global Position,1.2623655406627832
0,17927,869,1928.0,External Position,External Position,2,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,0.9249893314926552
0,17927,869,1928.0,External Position,External Position,3,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,0.48339932091285354
0,17927,869,1928.0,External Position,External Position,4,estimator_status.pos_test_ratio,estimator_status,Global Position,0.4417761085691223
0,17927,869,1928.0,External Position,External Position,5,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,0.2808391731709826
