log_key,relative_path,status,size_bytes,start_timestamp_us,end_timestamp_us,duration_s,aligned_rows,topic_count,numeric_channel_count,annotation_classes,anomaly_interval_count,parse_error
2023-08/sess048/log001,ulg_files/2023-08/sess048/log001.ulg,usable,6733785,88849038,234380406,145.531368,1456,23,102,Normal,0,
2023-08/sess049/log001,ulg_files/2023-08/sess049/log001.ulg,usable,3747991,160296650,241505887,81.209237,813,23,101,Normal,0,
2023-08/sess050/log001,ulg_files/2023-08/sess050/log001.ulg,usable,27977395,171764888,778071887,606.306999,6064,23,100,Normal,0,
2023-08/sess051/log003,ulg_files/2023-08/sess051/log003.ulg,usable,26665513,3816172748,4394740757,578.568009,5786,23,101,Normal,0,
2023-08/sess052/log001,ulg_files/2023-08/sess052/log001.ulg,usable,23296613,219823807,724254334,504.430527,5045,23,102,Normal,0,
2023-08/sess053/log001,ulg_files/2023-08/sess053/log001.ulg,usable,6078754,73425834,204565380,131.139546,1312,23,101,Normal,0,
2023-08/sess054/log001,ulg_files/2023-08/sess054/log001.ulg,usable,3095728,592585593,659293759,66.708166,668,23,102,Normal,0,
2023-08/sess055/log001,ulg_files/2023-08/sess055/log001.ulg,usable,3230296,40633832,109840555,69.206723,693,23,102,Normal,0,
2023-08/sess056/log001,ulg_files/2023-08/sess056/log001.ulg,usable,24913986,6025480467,6565327355,539.846888,5399,23,100,Normal,0,
2023-08/sess057/log001,ulg_files/2023-08/sess057/log001.ulg,usable,11086848,2098127082,2338064759,239.937677,2400,23,102,Normal,0,
2023-08/sess058/log001,ulg_files/2023-08/sess058/log001.ulg,usable,22947653,42457048,539661641,497.204593,4973,23,102,Normal,0,
2023-08/sess059/log001,ulg_files/2023-08/sess059/log001.ulg,usable,35506697,162290425,932307489,770.017064,7701,23,101,Normal,0,
2023-08/sess060/log001,ulg_files/2023-08/sess060/log001.ulg,usable,4694137,2608860837,2710612333,101.751496,1018,23,100,Normal,0,
2023-08/sess061/log001,ulg_files/2023-08/sess061/log001.ulg,usable,24438453,64745311,595085399,530.340088,5304,23,100,Normal,0,
2023-08/sess062/log001,ulg_files/2023-08/sess062/log001.ulg,usable,12132990,204013142,467252265,263.239123,2633,23,101,Normal,0,
2023-08/sess065/log001,ulg_files/2023-08/sess065/log001.ulg,usable,3595845,169471505,247247551,77.776046,778,23,103,Normal,0,
2023-08/sess066/log001,ulg_files/2023-08/sess066/log001.ulg,usable,2773765,57928820,117962851,60.034031,601,23,102,Normal,0,
2023-08/sess067/log001,ulg_files/2023-08/sess067/log001.ulg,usable,26619580,57386626,634375846,576.98922,5770,23,101,Normal,0,
2023-08/sess069/log001,ulg_files/2023-08/sess069/log001.ulg,usable,18842911,129472089,537010280,407.538191,4076,23,101,Normal,0,
2023-08/sess070/log001,ulg_files/2023-08/sess070/log001.ulg,usable,3225093,107977618,177314071,69.336453,694,23,101,Normal,0,
2023-08/sess071/log001,ulg_files/2023-08/sess071/log001.ulg,usable,10549023,42045084,270564421,228.519337,2286,23,102,Normal,0,
2023-08/sess072/log001,ulg_files/2023-08/sess072/log001.ulg,usable,3037814,860510868,925769553,65.258685,653,23,102,Normal,0,
2023-08/sess073/log001,ulg_files/2023-08/sess073/log001.ulg,usable,1634517,523346342,558060684,34.714342,348,23,101,Normal,0,
2023-08/sess074/log001,ulg_files/2023-08/sess074/log001.ulg,usable,3955411,192696826,278059560,85.362734,854,23,101,Altitude,1,
2023-08/sess075/log001,ulg_files/2023-08/sess075/log001.ulg,usable,3376171,71899893,144718552,72.818659,729,23,101,Normal,0,
2023-08/sess076/log001,ulg_files/2023-08/sess076/log001.ulg,usable,3366799,175382253,247833707,72.451454,725,23,101,Normal,0,
22_00_49,ulg_files/22_00_49.ulg,usable,4499325,109341239,149592675,40.251436,403,22,97,Altitude|Mechanical,2,
23_36_13,ulg_files/23_36_13.ulg,usable,12162878,97540431,219665706,122.125275,1222,22,95,Normal,0,
log_135_2022-6-15-11-24-32,ulg_files/log_135_2022-6-15-11-24-32.ulg,usable,1759756,1992250810,2032547159,40.296349,403,23,104,Uncategorized,0,
log_13_2021-10-3-16-05-24,ulg_files/log_13_2021-10-3-16-05-24.ulg,usable,3248892,913418089,983982284,70.564195,706,23,101,Altitude,2,
log_1_2021-9-30-00-28-30,ulg_files/log_1_2021-9-30-00-28-30.ulg,usable,7072296,605310641,659723082,54.412441,545,23,99,Uncategorized,0,
log_2_2021-9-30-00-28-52,ulg_files/log_2_2021-9-30-00-28-52.ulg,usable,2738243,660987660,681503064,20.515404,206,23,99,Uncategorized,0,
log_31_2021-10-4-10-51-44,ulg_files/log_31_2021-10-4-10-51-44.ulg,usable,5238352,605788338,719048645,113.260307,1133,23,101,Altitude,1,
log_54_2022-4-19-18-17-42,ulg_files/log_54_2022-4-19-18-17-42.ulg,usable,20381084,46111114,218455303,172.344189,1724,23,106,External Position,1,
log_7_2020-11-20-14-31-06,ulg_files/log_7_2020-11-20-14-31-06.ulg,usable,2349195,183463319,204405079,20.94176,210,22,93,Uncategorized,0,
